id,day_id,date,month_id,year_id
9487,6,21,12,1996
9488,7,22,12,1996
9489,1,23,12,1996
9490,2,24,12,1996
9491,3,25,12,1996
9492,4,26,12,1996
9493,5,27,12,1996
9494,6,28,12,1996
9495,7,29,12,1996
9496,1,30,12,1996
9497,2,31,12,1996
9498,3,1,1,1997
9499,4,2,1,1997
9500,5,3,1,1997
9501,6,4,1,1997
9502,7,5,1,1997
9503,1,6,1,1997
9504,2,7,1,1997
9505,3,8,1,1997
9506,4,9,1,1997
9507,5,10,1,1997
9508,6,11,1,1997
9509,7,12,1,1997
9510,1,13,1,1997
9511,2,14,1,1997
9512,3,15,1,1997
9513,4,16,1,1997
9514,5,17,1,1997
9515,6,18,1,1997
9516,7,19,1,1997
9517,1,20,1,1997
9518,2,21,1,1997
9519,3,22,1,1997
9520,4,23,1,1997
9521,5,24,1,1997
9522,6,25,1,1997
9523,7,26,1,1997
9524,1,27,1,1997
9525,2,28,1,1997
9526,3,29,1,1997
9527,4,30,1,1997
9528,5,31,1,1997
9529,6,1,2,1997
9530,7,2,2,1997
9531,1,3,2,1997
9532,2,4,2,1997
9533,3,5,2,1997
9534,4,6,2,1997
9535,5,7,2,1997
9536,6,8,2,1997
9537,7,9,2,1997
9538,1,10,2,1997
9539,2,11,2,1997
9540,3,12,2,1997
9541,4,13,2,1997
9542,5,14,2,1997
9543,6,15,2,1997
9544,7,16,2,1997
9545,1,17,2,1997
9546,2,18,2,1997
9547,3,19,2,1997
9548,4,20,2,1997
9549,5,21,2,1997
9550,6,22,2,1997
9551,7,23,2,1997
9552,1,24,2,1997
9553,2,25,2,1997
9554,3,26,2,1997
9555,4,27,2,1997
9556,5,28,2,1997
9557,6,1,3,1997
9558,7,2,3,1997
9559,1,3,3,1997
9560,2,4,3,1997
9561,3,5,3,1997
9562,4,6,3,1997
9563,5,7,3,1997
9564,6,8,3,1997
9565,7,9,3,1997
9566,1,10,3,1997
9567,2,11,3,1997
9568,3,12,3,1997
9569,4,13,3,1997
9570,5,14,3,1997
9571,6,15,3,1997
9572,7,16,3,1997
9573,1,17,3,1997
9574,2,18,3,1997
9575,3,19,3,1997
9576,4,20,3,1997
9577,5,21,3,1997
9578,6,22,3,1997
9579,7,23,3,1997
9580,1,24,3,1997
9581,2,25,3,1997
9582,3,26,3,1997
9583,4,27,3,1997
9584,5,28,3,1997
9585,6,29,3,1997
9586,7,30,3,1997
9587,1,31,3,1997
9588,2,1,4,1997
9589,3,2,4,1997
9590,4,3,4,1997
9591,5,4,4,1997
9592,6,5,4,1997
9593,7,6,4,1997
9594,1,7,4,1997
9595,2,8,4,1997
9596,3,9,4,1997
9597,4,10,4,1997
9598,5,11,4,1997
9599,6,12,4,1997
9600,7,13,4,1997
9601,1,14,4,1997
9602,2,15,4,1997
9603,3,16,4,1997
9604,4,17,4,1997
9605,5,18,4,1997
9606,6,19,4,1997
9607,7,20,4,1997
9608,1,21,4,1997
9609,2,22,4,1997
9610,3,23,4,1997
9611,4,24,4,1997
9612,5,25,4,1997
9613,6,26,4,1997
9614,7,27,4,1997
9615,1,28,4,1997
9616,2,29,4,1997
9617,3,30,4,1997
9618,4,1,5,1997
9619,5,2,5,1997
9620,6,3,5,1997
9621,7,4,5,1997
9622,1,5,5,1997
9623,2,6,5,1997
9624,3,7,5,1997
9625,4,8,5,1997
9626,5,9,5,1997
9627,6,10,5,1997
9628,7,11,5,1997
9629,1,12,5,1997
9630,2,13,5,1997
9631,3,14,5,1997
9632,4,15,5,1997
9633,5,16,5,1997
9634,6,17,5,1997
9635,7,18,5,1997
9636,1,19,5,1997
9637,2,20,5,1997
9638,3,21,5,1997
9639,4,22,5,1997
9640,5,23,5,1997
9641,6,24,5,1997
9642,7,25,5,1997
9643,1,26,5,1997
9644,2,27,5,1997
9645,3,28,5,1997
9646,4,29,5,1997
9647,5,30,5,1997
9648,6,31,5,1997
9649,7,1,6,1997
9650,1,2,6,1997
9651,2,3,6,1997
9652,3,4,6,1997
9653,4,5,6,1997
9654,5,6,6,1997
9655,6,7,6,1997
9656,7,8,6,1997
9657,1,9,6,1997
9658,2,10,6,1997
9659,3,11,6,1997
9660,4,12,6,1997
9661,5,13,6,1997
9662,6,14,6,1997
9663,7,15,6,1997
9664,1,16,6,1997
9665,2,17,6,1997
9666,3,18,6,1997
9667,4,19,6,1997
9668,5,20,6,1997
9669,6,21,6,1997
9670,7,22,6,1997
9671,1,23,6,1997
9672,2,24,6,1997
9673,3,25,6,1997
9674,4,26,6,1997
9675,5,27,6,1997
9676,6,28,6,1997
9677,7,29,6,1997
9678,1,30,6,1997
9679,2,1,7,1997
9680,3,2,7,1997
9681,4,3,7,1997
9682,5,4,7,1997
9683,6,5,7,1997
9684,7,6,7,1997
9685,1,7,7,1997
9686,2,8,7,1997
9687,3,9,7,1997
9688,4,10,7,1997
9689,5,11,7,1997
9690,6,12,7,1997
9691,7,13,7,1997
9692,1,14,7,1997
9693,2,15,7,1997
9694,3,16,7,1997
9695,4,17,7,1997
9696,5,18,7,1997
9697,6,19,7,1997
9698,7,20,7,1997
9699,1,21,7,1997
9700,2,22,7,1997
9701,3,23,7,1997
9702,4,24,7,1997
9703,5,25,7,1997
9704,6,26,7,1997
9705,7,27,7,1997
9706,1,28,7,1997
9707,2,29,7,1997
9708,3,30,7,1997
9709,4,31,7,1997
9710,5,1,8,1997
9711,6,2,8,1997
9712,7,3,8,1997
9713,1,4,8,1997
9714,2,5,8,1997
9715,3,6,8,1997
9716,4,7,8,1997
9717,5,8,8,1997
9718,6,9,8,1997
9719,7,10,8,1997
9720,1,11,8,1997
9721,2,12,8,1997
9722,3,13,8,1997
9723,4,14,8,1997
9724,5,15,8,1997
9725,6,16,8,1997
9726,7,17,8,1997
9727,1,18,8,1997
9728,2,19,8,1997
9729,3,20,8,1997
9730,4,21,8,1997
9731,5,22,8,1997
9732,6,23,8,1997
9733,7,24,8,1997
9734,1,25,8,1997
9735,2,26,8,1997
9736,3,27,8,1997
9737,4,28,8,1997
9738,5,29,8,1997
9739,6,30,8,1997
9740,7,31,8,1997
9741,1,1,9,1997
9742,2,2,9,1997
9743,3,3,9,1997
9744,4,4,9,1997
9745,5,5,9,1997
9746,6,6,9,1997
9747,7,7,9,1997
9748,1,8,9,1997
9749,2,9,9,1997
9750,3,10,9,1997
9751,4,11,9,1997
9752,5,12,9,1997
9753,6,13,9,1997
9754,7,14,9,1997
9755,1,15,9,1997
9756,2,16,9,1997
9757,3,17,9,1997
9758,4,18,9,1997
9759,5,19,9,1997
9760,6,20,9,1997
9761,7,21,9,1997
9762,1,22,9,1997
9763,2,23,9,1997
9764,3,24,9,1997
9765,4,25,9,1997
9766,5,26,9,1997
9767,6,27,9,1997
9768,7,28,9,1997
9769,1,29,9,1997
9770,2,30,9,1997
9771,3,1,10,1997
9772,4,2,10,1997
9773,5,3,10,1997
9774,6,4,10,1997
9775,7,5,10,1997
9776,1,6,10,1997
9777,2,7,10,1997
9778,3,8,10,1997
9779,4,9,10,1997
9780,5,10,10,1997
9781,6,11,10,1997
9782,7,12,10,1997
9783,1,13,10,1997
9784,2,14,10,1997
9785,3,15,10,1997
9786,4,16,10,1997
9787,5,17,10,1997
9788,6,18,10,1997
9789,7,19,10,1997
9790,1,20,10,1997
9791,2,21,10,1997
9792,3,22,10,1997
9793,4,23,10,1997
9794,5,24,10,1997
9795,6,25,10,1997
9796,7,26,10,1997
9797,1,27,10,1997
9798,2,28,10,1997
9799,3,29,10,1997
9800,4,30,10,1997
9801,5,31,10,1997
9802,6,1,11,1997
9803,7,2,11,1997
9804,1,3,11,1997
9805,2,4,11,1997
9806,3,5,11,1997
9807,4,6,11,1997
9808,5,7,11,1997
9809,6,8,11,1997
9810,7,9,11,1997
9811,1,10,11,1997
9812,2,11,11,1997
9813,3,12,11,1997
9814,4,13,11,1997
9815,5,14,11,1997
9816,6,15,11,1997
9817,7,16,11,1997
9818,1,17,11,1997
9819,2,18,11,1997
9820,3,19,11,1997
9821,4,20,11,1997
9822,5,21,11,1997
9823,6,22,11,1997
9824,7,23,11,1997
9825,1,24,11,1997
9826,2,25,11,1997
9827,3,26,11,1997
9828,4,27,11,1997
9829,5,28,11,1997
9830,6,29,11,1997
9831,7,30,11,1997
9832,1,1,12,1997
9833,2,2,12,1997
9834,3,3,12,1997
9835,4,4,12,1997
9836,5,5,12,1997
9837,6,6,12,1997
9838,7,7,12,1997
9839,1,8,12,1997
9840,2,9,12,1997
9841,3,10,12,1997
9842,4,11,12,1997
9843,5,12,12,1997
9844,6,13,12,1997
9845,7,14,12,1997
9846,1,15,12,1997
9847,2,16,12,1997
9848,3,17,12,1997
9849,4,18,12,1997
9850,5,19,12,1997
9851,6,20,12,1997
9852,7,21,12,1997
9853,1,22,12,1997
9854,2,23,12,1997
9855,3,24,12,1997
9856,4,25,12,1997
9857,5,26,12,1997
9858,6,27,12,1997
9859,7,28,12,1997
9860,1,29,12,1997
9861,2,30,12,1997
9862,3,31,12,1997
9863,4,1,1,1998
9864,5,2,1,1998
9865,6,3,1,1998
9866,7,4,1,1998
9867,1,5,1,1998
9868,2,6,1,1998
9869,3,7,1,1998
9870,4,8,1,1998
9871,5,9,1,1998
9872,6,10,1,1998
9873,7,11,1,1998
9874,1,12,1,1998
9875,2,13,1,1998
9876,3,14,1,1998
9877,4,15,1,1998
9878,5,16,1,1998
9879,6,17,1,1998
9880,7,18,1,1998
9881,1,19,1,1998
9882,2,20,1,1998
9883,3,21,1,1998
9884,4,22,1,1998
9885,5,23,1,1998
9886,6,24,1,1998
9887,7,25,1,1998
9888,1,26,1,1998
9889,2,27,1,1998
9890,3,28,1,1998
9891,4,29,1,1998
9892,5,30,1,1998
9893,6,31,1,1998
9894,7,1,2,1998
9895,1,2,2,1998
9896,2,3,2,1998
9897,3,4,2,1998
9898,4,5,2,1998
9899,5,6,2,1998
9900,6,7,2,1998
9901,7,8,2,1998
9902,1,9,2,1998
9903,2,10,2,1998
9904,3,11,2,1998
9905,4,12,2,1998
9906,5,13,2,1998
9907,6,14,2,1998
9908,7,15,2,1998
9909,1,16,2,1998
9910,2,17,2,1998
9911,3,18,2,1998
9912,4,19,2,1998
9913,5,20,2,1998
9914,6,21,2,1998
9915,7,22,2,1998
9916,1,23,2,1998
9917,2,24,2,1998
9918,3,25,2,1998
9919,4,26,2,1998
9920,5,27,2,1998
9921,6,28,2,1998
9922,7,1,3,1998
9923,1,2,3,1998
9924,2,3,3,1998
9925,3,4,3,1998
9926,4,5,3,1998
9927,5,6,3,1998
9928,6,7,3,1998
9929,7,8,3,1998
9930,1,9,3,1998
9931,2,10,3,1998
9932,3,11,3,1998
9933,4,12,3,1998
9934,5,13,3,1998
9935,6,14,3,1998
9936,7,15,3,1998
9937,1,16,3,1998
9938,2,17,3,1998
9939,3,18,3,1998
9940,4,19,3,1998
9941,5,20,3,1998
9942,6,21,3,1998
9943,7,22,3,1998
9944,1,23,3,1998
9945,2,24,3,1998
9946,3,25,3,1998
9947,4,26,3,1998
9948,5,27,3,1998
9949,6,28,3,1998
9950,7,29,3,1998
9951,1,30,3,1998
9952,2,31,3,1998
9953,3,1,4,1998
9954,4,2,4,1998
9955,5,3,4,1998
9956,6,4,4,1998
9957,7,5,4,1998
9958,1,6,4,1998
9959,2,7,4,1998
9960,3,8,4,1998
9961,4,9,4,1998
9962,5,10,4,1998
9963,6,11,4,1998
9964,7,12,4,1998
9965,1,13,4,1998
9966,2,14,4,1998
9967,3,15,4,1998
9968,4,16,4,1998
9969,5,17,4,1998
9970,6,18,4,1998
9971,7,19,4,1998
9972,1,20,4,1998
9973,2,21,4,1998
9974,3,22,4,1998
9975,4,23,4,1998
9976,5,24,4,1998
9977,6,25,4,1998
9978,7,26,4,1998
9979,1,27,4,1998
9980,2,28,4,1998
9981,3,29,4,1998
9982,4,30,4,1998
9983,5,1,5,1998
9984,6,2,5,1998
9985,7,3,5,1998
9986,1,4,5,1998
9987,2,5,5,1998
9988,3,6,5,1998
9989,4,7,5,1998
9990,5,8,5,1998
9991,6,9,5,1998
9992,7,10,5,1998
9993,1,11,5,1998
9994,2,12,5,1998
9995,3,13,5,1998
9996,4,14,5,1998
9997,5,15,5,1998
9998,6,16,5,1998
9999,7,17,5,1998
10000,1,18,5,1998
10001,2,19,5,1998
10002,3,20,5,1998
10003,4,21,5,1998
10004,5,22,5,1998
10005,6,23,5,1998
10006,7,24,5,1998
10007,1,25,5,1998
10008,2,26,5,1998
10009,3,27,5,1998
10010,4,28,5,1998
10011,5,29,5,1998
10012,6,30,5,1998
10013,7,31,5,1998
10014,1,1,6,1998
10015,2,2,6,1998
10016,3,3,6,1998
10017,4,4,6,1998
10018,5,5,6,1998
10019,6,6,6,1998
10020,7,7,6,1998
10021,1,8,6,1998
10022,2,9,6,1998
10023,3,10,6,1998
10024,4,11,6,1998
10025,5,12,6,1998
10026,6,13,6,1998
10027,7,14,6,1998
10028,1,15,6,1998
10029,2,16,6,1998
10030,3,17,6,1998
10031,4,18,6,1998
10032,5,19,6,1998
10033,6,20,6,1998
10034,7,21,6,1998
10035,1,22,6,1998
10036,2,23,6,1998
10037,3,24,6,1998
10038,4,25,6,1998
10039,5,26,6,1998
10040,6,27,6,1998
10041,7,28,6,1998
10042,1,29,6,1998
10043,2,30,6,1998
10044,3,1,7,1998
10045,4,2,7,1998
10046,5,3,7,1998
10047,6,4,7,1998
10048,7,5,7,1998
10049,1,6,7,1998
10050,2,7,7,1998
10051,3,8,7,1998
10052,4,9,7,1998
10053,5,10,7,1998
10054,6,11,7,1998
10055,7,12,7,1998
10056,1,13,7,1998
10057,2,14,7,1998
10058,3,15,7,1998
10059,4,16,7,1998
10060,5,17,7,1998
10061,6,18,7,1998
10062,7,19,7,1998
10063,1,20,7,1998
10064,2,21,7,1998
10065,3,22,7,1998
10066,4,23,7,1998
10067,5,24,7,1998
10068,6,25,7,1998
10069,7,26,7,1998
10070,1,27,7,1998
10071,2,28,7,1998
10072,3,29,7,1998
10073,4,30,7,1998
10074,5,31,7,1998
10075,6,1,8,1998
10076,7,2,8,1998
10077,1,3,8,1998
10078,2,4,8,1998
10079,3,5,8,1998
10080,4,6,8,1998
10081,5,7,8,1998
10082,6,8,8,1998
10083,7,9,8,1998
10084,1,10,8,1998
10085,2,11,8,1998
10086,3,12,8,1998
10087,4,13,8,1998
10088,5,14,8,1998
10089,6,15,8,1998
10090,7,16,8,1998
10091,1,17,8,1998
10092,2,18,8,1998
10093,3,19,8,1998
10094,4,20,8,1998
10095,5,21,8,1998
10096,6,22,8,1998
10097,7,23,8,1998
10098,1,24,8,1998
10099,2,25,8,1998
10100,3,26,8,1998
10101,4,27,8,1998
10102,5,28,8,1998
10103,6,29,8,1998
10104,7,30,8,1998
10105,1,31,8,1998
10106,2,1,9,1998
10107,3,2,9,1998
10108,4,3,9,1998
10109,5,4,9,1998
10110,6,5,9,1998
10111,7,6,9,1998
10112,1,7,9,1998
10113,2,8,9,1998
10114,3,9,9,1998
10115,4,10,9,1998
10116,5,11,9,1998
10117,6,12,9,1998
10118,7,13,9,1998
10119,1,14,9,1998
10120,2,15,9,1998
10121,3,16,9,1998
10122,4,17,9,1998
10123,5,18,9,1998
10124,6,19,9,1998
10125,7,20,9,1998
10126,1,21,9,1998
10127,2,22,9,1998
10128,3,23,9,1998
10129,4,24,9,1998
10130,5,25,9,1998
10131,6,26,9,1998
10132,7,27,9,1998
10133,1,28,9,1998
10134,2,29,9,1998
10135,3,30,9,1998
10136,4,1,10,1998
10137,5,2,10,1998
10138,6,3,10,1998
10139,7,4,10,1998
10140,1,5,10,1998
10141,2,6,10,1998
10142,3,7,10,1998
10143,4,8,10,1998
10144,5,9,10,1998
10145,6,10,10,1998
10146,7,11,10,1998
10147,1,12,10,1998
10148,2,13,10,1998
10149,3,14,10,1998
10150,4,15,10,1998
10151,5,16,10,1998
10152,6,17,10,1998
10153,7,18,10,1998
10154,1,19,10,1998
10155,2,20,10,1998
10156,3,21,10,1998
10157,4,22,10,1998
10158,5,23,10,1998
10159,6,24,10,1998
10160,7,25,10,1998
10161,1,26,10,1998
10162,2,27,10,1998
10163,3,28,10,1998
10164,4,29,10,1998
10165,5,30,10,1998
10166,6,31,10,1998
10167,7,1,11,1998
10168,1,2,11,1998
10169,2,3,11,1998
10170,3,4,11,1998
10171,4,5,11,1998
10172,5,6,11,1998
10173,6,7,11,1998
10174,7,8,11,1998
10175,1,9,11,1998
10176,2,10,11,1998
10177,3,11,11,1998
10178,4,12,11,1998
10179,5,13,11,1998
10180,6,14,11,1998
10181,7,15,11,1998
10182,1,16,11,1998
10183,2,17,11,1998
10184,3,18,11,1998
10185,4,19,11,1998
10186,5,20,11,1998
10187,6,21,11,1998
10188,7,22,11,1998
10189,1,23,11,1998
10190,2,24,11,1998
10191,3,25,11,1998
10192,4,26,11,1998
10193,5,27,11,1998
10194,6,28,11,1998
10195,7,29,11,1998
10196,1,30,11,1998
10197,2,1,12,1998
10198,3,2,12,1998
10199,4,3,12,1998
10200,5,4,12,1998
10201,6,5,12,1998
10202,7,6,12,1998
10203,1,7,12,1998
10204,2,8,12,1998
10205,3,9,12,1998
10206,4,10,12,1998
10207,5,11,12,1998
10208,6,12,12,1998
10209,7,13,12,1998
10210,1,14,12,1998
10211,2,15,12,1998
10212,3,16,12,1998
10213,4,17,12,1998
10214,5,18,12,1998
10215,6,19,12,1998
10216,7,20,12,1998
10217,1,21,12,1998
10218,2,22,12,1998
10219,3,23,12,1998
10220,4,24,12,1998
10221,5,25,12,1998
10222,6,26,12,1998
10223,7,27,12,1998
10224,1,28,12,1998
10225,2,29,12,1998
10226,3,30,12,1998
10227,4,31,12,1998
10228,5,1,1,1999
10229,6,2,1,1999
10230,7,3,1,1999
10231,1,4,1,1999
10232,2,5,1,1999
10233,3,6,1,1999
10234,4,7,1,1999
10235,5,8,1,1999
10236,6,9,1,1999
10237,7,10,1,1999
10238,1,11,1,1999
10239,2,12,1,1999
10240,3,13,1,1999
10241,4,14,1,1999
10242,5,15,1,1999
10243,6,16,1,1999
10244,7,17,1,1999
10245,1,18,1,1999
10246,2,19,1,1999
10247,3,20,1,1999
10248,4,21,1,1999
10249,5,22,1,1999
10250,6,23,1,1999
10251,7,24,1,1999
10252,1,25,1,1999
10253,2,26,1,1999
10254,3,27,1,1999
10255,4,28,1,1999
10256,5,29,1,1999
10257,6,30,1,1999
10258,7,31,1,1999
10259,1,1,2,1999
10260,2,2,2,1999
10261,3,3,2,1999
10262,4,4,2,1999
10263,5,5,2,1999
10264,6,6,2,1999
10265,7,7,2,1999
10266,1,8,2,1999
10267,2,9,2,1999
10268,3,10,2,1999
10269,4,11,2,1999
10270,5,12,2,1999
10271,6,13,2,1999
10272,7,14,2,1999
10273,1,15,2,1999
10274,2,16,2,1999
10275,3,17,2,1999
10276,4,18,2,1999
10277,5,19,2,1999
10278,6,20,2,1999
10279,7,21,2,1999
10280,1,22,2,1999
10281,2,23,2,1999
10282,3,24,2,1999
10283,4,25,2,1999
10284,5,26,2,1999
10285,6,27,2,1999
10286,7,28,2,1999
10287,1,1,3,1999
10288,2,2,3,1999
10289,3,3,3,1999
10290,4,4,3,1999
10291,5,5,3,1999
10292,6,6,3,1999
10293,7,7,3,1999
10294,1,8,3,1999
10295,2,9,3,1999
10296,3,10,3,1999
10297,4,11,3,1999
10298,5,12,3,1999
10299,6,13,3,1999
10300,7,14,3,1999
10301,1,15,3,1999
10302,2,16,3,1999
10303,3,17,3,1999
10304,4,18,3,1999
10305,5,19,3,1999
10306,6,20,3,1999
10307,7,21,3,1999
10308,1,22,3,1999
10309,2,23,3,1999
10310,3,24,3,1999
10311,4,25,3,1999
10312,5,26,3,1999
10313,6,27,3,1999
10314,7,28,3,1999
10315,1,29,3,1999
10316,2,30,3,1999
10317,3,31,3,1999
10318,4,1,4,1999
10319,5,2,4,1999
10320,6,3,4,1999
10321,7,4,4,1999
10322,1,5,4,1999
10323,2,6,4,1999
10324,3,7,4,1999
10325,4,8,4,1999
10326,5,9,4,1999
10327,6,10,4,1999
10328,7,11,4,1999
10329,1,12,4,1999
10330,2,13,4,1999
10331,3,14,4,1999
10332,4,15,4,1999
10333,5,16,4,1999
10334,6,17,4,1999
10335,7,18,4,1999
10336,1,19,4,1999
10337,2,20,4,1999
10338,3,21,4,1999
10339,4,22,4,1999
10340,5,23,4,1999
10341,6,24,4,1999
10342,7,25,4,1999
10343,1,26,4,1999
10344,2,27,4,1999
10345,3,28,4,1999
10346,4,29,4,1999
10347,5,30,4,1999
10348,6,1,5,1999
10349,7,2,5,1999
10350,1,3,5,1999
10351,2,4,5,1999
10352,3,5,5,1999
10353,4,6,5,1999
10354,5,7,5,1999
10355,6,8,5,1999
10356,7,9,5,1999
10357,1,10,5,1999
10358,2,11,5,1999
10359,3,12,5,1999
10360,4,13,5,1999
10361,5,14,5,1999
10362,6,15,5,1999
10363,7,16,5,1999
10364,1,17,5,1999
10365,2,18,5,1999
10366,3,19,5,1999
10367,4,20,5,1999
10368,5,21,5,1999
10369,6,22,5,1999
10370,7,23,5,1999
10371,1,24,5,1999
10372,2,25,5,1999
10373,3,26,5,1999
10374,4,27,5,1999
10375,5,28,5,1999
10376,6,29,5,1999
10377,7,30,5,1999
10378,1,31,5,1999
10379,2,1,6,1999
10380,3,2,6,1999
10381,4,3,6,1999
10382,5,4,6,1999
10383,6,5,6,1999
10384,7,6,6,1999
10385,1,7,6,1999
10386,2,8,6,1999
10387,3,9,6,1999
10388,4,10,6,1999
10389,5,11,6,1999
10390,6,12,6,1999
10391,7,13,6,1999
10392,1,14,6,1999
10393,2,15,6,1999
10394,3,16,6,1999
10395,4,17,6,1999
10396,5,18,6,1999
10397,6,19,6,1999
10398,7,20,6,1999
10399,1,21,6,1999
10400,2,22,6,1999
10401,3,23,6,1999
10402,4,24,6,1999
10403,5,25,6,1999
10404,6,26,6,1999
10405,7,27,6,1999
10406,1,28,6,1999
10407,2,29,6,1999
10408,3,30,6,1999
10409,4,1,7,1999
10410,5,2,7,1999
10411,6,3,7,1999
10412,7,4,7,1999
10413,1,5,7,1999
10414,2,6,7,1999
10415,3,7,7,1999
10416,4,8,7,1999
10417,5,9,7,1999
10418,6,10,7,1999
10419,7,11,7,1999
10420,1,12,7,1999
10421,2,13,7,1999
10422,3,14,7,1999
10423,4,15,7,1999
10424,5,16,7,1999
10425,6,17,7,1999
10426,7,18,7,1999
10427,1,19,7,1999
10428,2,20,7,1999
10429,3,21,7,1999
10430,4,22,7,1999
10431,5,23,7,1999
10432,6,24,7,1999
10433,7,25,7,1999
10434,1,26,7,1999
10435,2,27,7,1999
10436,3,28,7,1999
10437,4,29,7,1999
10438,5,30,7,1999
10439,6,31,7,1999
10440,7,1,8,1999
10441,1,2,8,1999
10442,2,3,8,1999
10443,3,4,8,1999
10444,4,5,8,1999
10445,5,6,8,1999
10446,6,7,8,1999
10447,7,8,8,1999
10448,1,9,8,1999
10449,2,10,8,1999
10450,3,11,8,1999
10451,4,12,8,1999
10452,5,13,8,1999
10453,6,14,8,1999
10454,7,15,8,1999
10455,1,16,8,1999
10456,2,17,8,1999
10457,3,18,8,1999
10458,4,19,8,1999
10459,5,20,8,1999
10460,6,21,8,1999
10461,7,22,8,1999
10462,1,23,8,1999
10463,2,24,8,1999
10464,3,25,8,1999
10465,4,26,8,1999
10466,5,27,8,1999
10467,6,28,8,1999
10468,7,29,8,1999
10469,1,30,8,1999
10470,2,31,8,1999
10471,3,1,9,1999
10472,4,2,9,1999
10473,5,3,9,1999
10474,6,4,9,1999
10475,7,5,9,1999
10476,1,6,9,1999
10477,2,7,9,1999
10478,3,8,9,1999
10479,4,9,9,1999
10480,5,10,9,1999
10481,6,11,9,1999
10482,7,12,9,1999
10483,1,13,9,1999
10484,2,14,9,1999
10485,3,15,9,1999
10486,4,16,9,1999
10487,5,17,9,1999
10488,6,18,9,1999
10489,7,19,9,1999
10490,1,20,9,1999
10491,2,21,9,1999
10492,3,22,9,1999
10493,4,23,9,1999
10494,5,24,9,1999
10495,6,25,9,1999
10496,7,26,9,1999
10497,1,27,9,1999
10498,2,28,9,1999
10499,3,29,9,1999
10500,4,30,9,1999
10501,5,1,10,1999
10502,6,2,10,1999
10503,7,3,10,1999
10504,1,4,10,1999
10505,2,5,10,1999
10506,3,6,10,1999
10507,4,7,10,1999
10508,5,8,10,1999
10509,6,9,10,1999
10510,7,10,10,1999
10511,1,11,10,1999
10512,2,12,10,1999
10513,3,13,10,1999
10514,4,14,10,1999
10515,5,15,10,1999
10516,6,16,10,1999
10517,7,17,10,1999
10518,1,18,10,1999
10519,2,19,10,1999
10520,3,20,10,1999
10521,4,21,10,1999
10522,5,22,10,1999
10523,6,23,10,1999
10524,7,24,10,1999
10525,1,25,10,1999
10526,2,26,10,1999
10527,3,27,10,1999
10528,4,28,10,1999
10529,5,29,10,1999
10530,6,30,10,1999
10531,7,31,10,1999
10532,1,1,11,1999
10533,2,2,11,1999
10534,3,3,11,1999
10535,4,4,11,1999
10536,5,5,11,1999
10537,6,6,11,1999
10538,7,7,11,1999
10539,1,8,11,1999
10540,2,9,11,1999
10541,3,10,11,1999
10542,4,11,11,1999
10543,5,12,11,1999
10544,6,13,11,1999
10545,7,14,11,1999
10546,1,15,11,1999
10547,2,16,11,1999
10548,3,17,11,1999
10549,4,18,11,1999
10550,5,19,11,1999
10551,6,20,11,1999
10552,7,21,11,1999
10553,1,22,11,1999
10554,2,23,11,1999
10555,3,24,11,1999
10556,4,25,11,1999
10557,5,26,11,1999
10558,6,27,11,1999
10559,7,28,11,1999
10560,1,29,11,1999
10561,2,30,11,1999
10562,3,1,12,1999
10563,4,2,12,1999
10564,5,3,12,1999
10565,6,4,12,1999
10566,7,5,12,1999
10567,1,6,12,1999
10568,2,7,12,1999
10569,3,8,12,1999
10570,4,9,12,1999
10571,5,10,12,1999
10572,6,11,12,1999
10573,7,12,12,1999
10574,1,13,12,1999
10575,2,14,12,1999
10576,3,15,12,1999
10577,4,16,12,1999
10578,5,17,12,1999
10579,6,18,12,1999
10580,7,19,12,1999
10581,1,20,12,1999
10582,2,21,12,1999
10583,3,22,12,1999
10584,4,23,12,1999
10585,5,24,12,1999
10586,6,25,12,1999
10587,7,26,12,1999
10588,1,27,12,1999
10589,2,28,12,1999
10590,3,29,12,1999
10591,4,30,12,1999
10592,5,31,12,1999
10593,6,1,1,2000
10594,7,2,1,2000
10595,1,3,1,2000
10596,2,4,1,2000
10597,3,5,1,2000
10598,4,6,1,2000
10599,5,7,1,2000
10600,6,8,1,2000
10601,7,9,1,2000
10602,1,10,1,2000
10603,2,11,1,2000
10604,3,12,1,2000
10605,4,13,1,2000
10606,5,14,1,2000
10607,6,15,1,2000
10608,7,16,1,2000
10609,1,17,1,2000
10610,2,18,1,2000
10611,3,19,1,2000
10612,4,20,1,2000
10613,5,21,1,2000
10614,6,22,1,2000
10615,7,23,1,2000
10616,1,24,1,2000
10617,2,25,1,2000
10618,3,26,1,2000
10619,4,27,1,2000
10620,5,28,1,2000
10621,6,29,1,2000
10622,7,30,1,2000
10623,1,31,1,2000
10624,2,1,2,2000
10625,3,2,2,2000
10626,4,3,2,2000
10627,5,4,2,2000
10628,6,5,2,2000
10629,7,6,2,2000
10630,1,7,2,2000
10631,2,8,2,2000
10632,3,9,2,2000
10633,4,10,2,2000
10634,5,11,2,2000
10635,6,12,2,2000
10636,7,13,2,2000
10637,1,14,2,2000
10638,2,15,2,2000
10639,3,16,2,2000
10640,4,17,2,2000
10641,5,18,2,2000
10642,6,19,2,2000
10643,7,20,2,2000
10644,1,21,2,2000
10645,2,22,2,2000
10646,3,23,2,2000
10647,4,24,2,2000
10648,5,25,2,2000
10649,6,26,2,2000
10650,7,27,2,2000
10651,1,28,2,2000
